species_name,missing
Justicia hyssopifolia,FALSE
Sambucus palmensis,FALSE
Viburnum rugosum,FALSE
Aizoanthemopsis hispanica,FALSE
Aizoon canariense,FALSE
Arthrocaulon macrostachyum,FALSE
Atriplex glauca,FALSE
Atriplex halimus,FALSE
Bassia tomentosa,FALSE
Bosea yervamora,FALSE
Chenopodiastrum coronopus,FALSE
Chenopodiastrum murale,FALSE
Chenopodium album,FALSE
Chenopodium vulvaria,FALSE
Oxybasis glauca,FALSE
Oxybasis urbica,FALSE
Patellifolia procumbens,FALSE
Salicornia perennis,FALSE
Salsola divaricata,TRUE
Salsola kali,FALSE
Salsola oppositifolia,TRUE
Traganum moquinii,FALSE
Pistacia atlantica,FALSE
Pistacia lentiscus,FALSE
Rhus coriaria,FALSE
Searsia albida,FALSE
Ammi majus,FALSE
Ammi procerum,TRUE
Ammodaucus leucotrichus,FALSE
Apium nodiflorum,FALSE
Astydamia latifolia,FALSE
Bupleurum handiense,FALSE
Bupleurum salicifolium,FALSE
Bupleurum semicompositum,FALSE
Canaria tortuosa,TRUE
Conium maculatum,FALSE
Crithmum maritimum,FALSE
Daucus aureus,FALSE
Daucus carota,FALSE
Daucus elegans,FALSE
Drusa glandulosa,FALSE
Foeniculum vulgare,FALSE
Rutheopsis herbanica,FALSE
Scandix pecten-veneris,FALSE
Todaroa aurea,FALSE
Visnaga daucoides,FALSE
Apteranthes burchardii,FALSE
Ceropegia dichotoma,FALSE
Ceropegia fusca,FALSE
Periploca laevigata,FALSE
Ilex canariensis,FALSE
Ilex perado,FALSE
Hedera canariensis,FALSE
Aaronsohnia pubescens,TRUE
Achillea maritima,FALSE
Allagopappus canariensis,FALSE
Allagopappus viscosissimus,FALSE
Anacyclus radiatus,FALSE
Anacyclus clavatus,FALSE
Anthemis arvensis,FALSE
Argyranthemum adauctum,FALSE
Argyranthemum broussonetii,FALSE
Argyranthemum callichrysum,FALSE
Argyranthemum coronopifolium,FALSE
Argyranthemum escarrei,FALSE
Argyranthemum filifolium,FALSE
Argyranthemum foeniculaceum,FALSE
Argyranthemum frutescens,FALSE
Argyranthemum gracile,FALSE
Argyranthemum haouarytheum,FALSE
Argyranthemum hierrense,FALSE
Argyranthemum lemsii,FALSE
Argyranthemum lidii,FALSE
Argyranthemum maderense,FALSE
Argyranthemum sundingii,FALSE
Argyranthemum sventenii,FALSE
Argyranthemum tenerifae,FALSE
Argyranthemum vincentii,FALSE
Argyranthemum webbii,FALSE
Argyranthemum winteri,FALSE
Artemisia ramosa,FALSE
Artemisia reptans,FALSE
Artemisia thuscula,FALSE
Atractylis arbuscula,FALSE
Atractylis cancellata,FALSE
Atractylis preauxiana,FALSE
Bellis annua,FALSE
Bethencourtia hermosae,FALSE
Bethencourtia palmensis,FALSE
Bethencourtia rupicola,TRUE
Calendula arvensis,FALSE
Calendula suffruticosa,FALSE
Calendula tripterocarpa,FALSE
Carthamus caeruleus,FALSE
Carthamus lanatus,FALSE
Cheirolophus anagaensis,TRUE
Cheirolophus arboreus,FALSE
Cheirolophus arbutifolius,FALSE
Cheirolophus burchardii,FALSE
Cheirolophus canariensis,FALSE
Cheirolophus dariasii,FALSE
Cheirolophus duranii,FALSE
Cheirolophus falcisectus,FALSE
Cheirolophus ghomerythus,FALSE
Cheirolophus junonianus,FALSE
Cheirolophus metlesicsii,FALSE
Cheirolophus puntallanensis,TRUE
Cheirolophus santos-abreui,FALSE
Cheirolophus satarataensis,FALSE
Cheirolophus sventenii,FALSE
Cheirolophus tagananensis,FALSE
Cheirolophus teydis,FALSE
Cheirolophus webbianus,FALSE
Chondrilla juncea,FALSE
Cichorium pumilum,FALSE
Cladanthus mixtus,FALSE
Coleostephus myconis,FALSE
Cynara cardunculus,FALSE
Cynara humilis,FALSE
Dittrichia viscosa,FALSE
Erigeron calderae,FALSE
Filago arvensis,TRUE
Filago desertorum,FALSE
Filago germanica,FALSE
Filago lutescens,FALSE
Filago pygmaea,FALSE
Filago pyramidata,FALSE
Galactites tomentosus,TRUE
Geropogon hybridus,FALSE
Gonospermum canariense,FALSE
Gonospermum ferulaceum,FALSE
Gonospermum fruticosum,FALSE
Gonospermum gomerae,FALSE
Gonospermum oshanahanii,FALSE
Gonospermum ptarmiciflorum,FALSE
Gonospermum revolutum,FALSE
Hedypnois rhagadioloides,FALSE
Hedypnois arenaria,FALSE
Helminthotheca echioides,FALSE
Hypochaeris achyrophorus,FALSE
Hyoseris radiata,FALSE
Hypochaeris glabra,FALSE
Hypochaeris oligocephala,FALSE
Hypochaeris radicata,FALSE
Kleinia neriifolia,FALSE
Lactuca palmensis,FALSE
Lactuca serriola,FALSE
Lactuca viminea,FALSE
Lapsana communis,FALSE
Leuzea cynaroides,FALSE
Logfia clementei,FALSE
Logfia gallica,FALSE
Logfia minima,FALSE
Matricaria chamomilla,FALSE
Notobasis syriaca,FALSE
Pallenis hierochuntica,FALSE
Pallenis maritima,FALSE
Pallenis spinosa,FALSE
Pericallis appendiculata,FALSE
Pericallis cruenta,FALSE
Pericallis echinata,FALSE
Pericallis hadrosoma,FALSE
Pericallis hansenii,FALSE
Pericallis lanata,FALSE
Pericallis multiflora,FALSE
Pericallis murrayi,FALSE
Pericallis papyracea,FALSE
Pericallis steetzii,FALSE
Pericallis tussilaginis,FALSE
Pericallis webbii,FALSE
Phagnalon purpurascens,FALSE
Phagnalon rupestre,FALSE
Phagnalon saxatile,FALSE
Phagnalon umbelliforme,FALSE
Picnomon acarna,FALSE
Picris hieracioides,TRUE
Rhagadiolus stellatus,FALSE
Scorzoneroides palisiae,FALSE
Senecio bollei,FALSE
Senecio flavus,FALSE
Senecio glaucus,FALSE
Senecio ilsae,FALSE
Senecio incrassatus,FALSE
Senecio leucanthemifolius,FALSE
Senecio massaicus,FALSE
Senecio teneriffae,FALSE
Senecio vulgaris,FALSE
Silybum marianum,FALSE
Sonchus acaulis,FALSE
Sonchus arboreus,FALSE
Sonchus asper,FALSE
Sonchus bornmuelleri,FALSE
Sonchus bourgeaui,FALSE
Sonchus brachylobus,FALSE
Sonchus bupleuroides,FALSE
Sonchus canariensis,FALSE
Sonchus capillaris,FALSE
Sonchus congestus,FALSE
Sonchus esperanzae,FALSE
Sonchus fauces-orci,FALSE
Sonchus gandogeri,FALSE
Sonchus gomeraensis,FALSE
Sonchus gummifer,FALSE
Sonchus heterophyllus,FALSE
Sonchus hierrensis,FALSE
Sonchus leptocephalus,FALSE
Sonchus lidii,FALSE
Sonchus microcarpus,FALSE
Sonchus oleraceus,FALSE
Sonchus ortunoi,FALSE
Sonchus palmensis,FALSE
Sonchus pendulus,FALSE
Sonchus pinnatifidus,FALSE
Sonchus pitardii,FALSE
Sonchus platylepis,FALSE
Sonchus radicatus,FALSE
Sonchus regis-jubae,FALSE
Sonchus sventenii,FALSE
Sonchus tectifolius,FALSE
Sonchus tenerrimus,FALSE
Sonchus tuberifer,FALSE
Sonchus webbii,FALSE
Sonchus wildpretii,FALSE
Tolpis barbata,FALSE
Tolpis calderae,FALSE
Tolpis coronopifolia,FALSE
Tolpis crassiuscula,FALSE
Tolpis glabrescens,FALSE
Tolpis laciniata,FALSE
Tolpis lagopoda,FALSE
Tolpis proustii,FALSE
Tolpis santosii,FALSE
Tolpis umbellata,FALSE
Tolpis webbii,FALSE
Tripleurospermum inodorum,FALSE
Urospermum picroides,FALSE
Vieraea laevigata,FALSE
Volutaria bollei,FALSE
Volutaria canariensis,FALSE
Volutaria lippii,FALSE
Volutaria tubuliflora,FALSE
Anchusa azurea,FALSE
Arnebia decumbens,FALSE
Buglossoides arvensis,FALSE
Cynoglossum creticum,FALSE
Echium acanthocarpum,FALSE
Echium aculeatum,FALSE
Echium auberianum,FALSE
Echium bethencourtii,FALSE
Echium bonnetii,FALSE
Echium brevirame,FALSE
Echium callithyrsum,FALSE
Echium decaisnei,FALSE
Echium giganteum,FALSE
Echium handiense,FALSE
Echium hierrense,FALSE
Echium horridum,TRUE
Echium leucophaeum,FALSE
Echium onosmifolium,FALSE
Echium perezii,FALSE
Echium pininana,FALSE
Echium pitardii,FALSE
Echium plantagineum,FALSE
Echium simplex,FALSE
Echium strictum,FALSE
Echium sventenii,FALSE
Echium thyrsiflorum,FALSE
Echium triste,FALSE
Echium virescens,FALSE
Echium webbii,FALSE
Echium wildpretii,FALSE
Mairetis microsperma,FALSE
Neatostema apulum,FALSE
Ogastemma pusillum,TRUE
Alyssum granatense,TRUE
Alyssum simplex,FALSE
Arabidopsis thaliana,FALSE
Biscutella auriculata,FALSE
Brassica bourgeaui,FALSE
Cakile maritima,FALSE
Capsella bursa-pastoris,FALSE
Capsella rubella,FALSE
Cardamine flexuosa,FALSE
Cardamine hirsuta,FALSE
Carrichtera annua,FALSE
Crambe arborea,FALSE
Crambe feuilleei,FALSE
Crambe gomeraea,FALSE
Crambe laevigata,FALSE
Crambe microcarpa,FALSE
Crambe pritzelii,FALSE
Crambe santosii,FALSE
Crambe scaberrima,FALSE
Crambe scoparia,FALSE
Crambe strigosa,FALSE
Crambe sventenii,FALSE
Crambe tamadabensis,FALSE
Crambe wildpretii,FALSE
Descurainia artemisioides,FALSE
Descurainia bourgaeana,FALSE
Descurainia gilva,FALSE
Descurainia gonzalezii,TRUE
Descurainia lemsii,FALSE
Descurainia millefolia,FALSE
Descurainia preauxiana,FALSE
Diplotaxis catholica,FALSE
Diplotaxis muralis,FALSE
Eruca vesicaria,FALSE
Erysimum albescens,FALSE
Erysimum bicolor,FALSE
Erysimum scoparium,FALSE
Erysimum virescens,FALSE
Hirschfeldia incana,FALSE
Lobularia canariensis,FALSE
Lobularia libyca,FALSE
Lobularia maritima,FALSE
Marcus-kochia littorea,FALSE
Matthiola bolleana,FALSE
Matthiola longipetala,FALSE
Matthiola parviflora,FALSE
Notoceras bicorne,FALSE
Raphanus raphanistrum,FALSE
Sisymbrium erysimoides,FALSE
Sisymbrium irio,FALSE
Succowia balearica,TRUE
Thlaspi arvense,FALSE
Campanula dichotoma,FALSE
Campanula erinus,FALSE
Canarina canariensis,FALSE
Legousia falcata,FALSE
Legousia hybrida,FALSE
Wahlenbergia lobelioides,FALSE
Pterocephalus dumetorum,TRUE
Pterocephalus lasiospermus,FALSE
Pterocephalus porphyranthus,FALSE
Pterocephalus virens,FALSE
Valeriana calcitrapae,TRUE
Arenaria serpyllifolia,FALSE
Bufonia paniculata,FALSE
Dicheranthus plocamoides,FALSE
Eudianthe coeli-rosa,TRUE
Gymnocarpos decander,FALSE
Gymnocarpos sclerocephalus,FALSE
Gypsophila vaccaria,FALSE
Illecebrum verticillatum,FALSE
Loeflingia hispanica,FALSE
Moehringia pentandra,FALSE
Polycarpon alsinifolium,TRUE
Polycarpon tetraphyllum,FALSE
Pteranthus dichotomus,FALSE
Rhodalsine geniculata,FALSE
Scleranthus annuus,FALSE
Silene apetala,FALSE
Silene behen,FALSE
Silene bellidifolia,FALSE
Silene berthelotiana,FALSE
Silene bourgauei,TRUE
Silene canariensis,FALSE
Silene colorata,FALSE
Silene conica,TRUE
Silene conoidea,FALSE
Silene diversifolia,FALSE
Silene gallica,FALSE
Silene gracilis,FALSE
Silene inaperta,FALSE
Silene lagunensis,FALSE
Silene muscipula,FALSE
Silene nocteolens,FALSE
Silene nocturna,FALSE
Silene nutans,FALSE
Silene obtusifolia,TRUE
Silene pogonocalyx,FALSE
Silene rubella,TRUE
Silene sabinosae,FALSE
Silene tamaranae,FALSE
Silene tridentata,FALSE
Silene vulgaris,FALSE
Spergula arvensis,FALSE
Spergula pentandra,FALSE
Cistus asper,FALSE
Cistus chinamadensis,FALSE
Cistus grancanariae,FALSE
Cistus horrens,FALSE
Cistus monspeliensis,FALSE
Cistus ochreatus,FALSE
Cistus osbeckiifolius,FALSE
Cistus palmensis,FALSE
Cistus symphytifolius,FALSE
Helianthemum aganae,FALSE
Helianthemum aguloi,FALSE
Helianthemum bramwelliorum,FALSE
Helianthemum broussonetii,FALSE
Helianthemum bystropogophyllum,FALSE
Helianthemum canariense,FALSE
Helianthemum cirae,FALSE
Helianthemum gonzalezferreri,FALSE
Helianthemum inaguae,FALSE
Helianthemum juliae,FALSE
Helianthemum ledifolium,FALSE
Helianthemum linii,FALSE
Helianthemum teneriffae,FALSE
Helianthemum tholiforme,FALSE
Helianthemum thymiphyllum,FALSE
Helianthemum sp.,TRUE
Helianthemum henriquezii,TRUE
Helianthemum tibiabinae,TRUE
Calystegia soldanella,FALSE
Convolvulus althaeoides,FALSE
Convolvulus arvensis,FALSE
Convolvulus canariensis,FALSE
Convolvulus caput-medusae,FALSE
Convolvulus floridus,FALSE
Convolvulus fruticulosus,FALSE
Convolvulus lopezsocasii,FALSE
Convolvulus perraudieri,FALSE
Convolvulus scoparius,FALSE
Convolvulus siculus,FALSE
Convolvulus subauriculatus,FALSE
Convolvulus volubilis,FALSE
Ipomoea imperati,FALSE
Aeonium aizoon,FALSE
Aeonium appendiculatum,FALSE
Aeonium arboreum,FALSE
Aeonium aureum,FALSE
Aeonium balsamiferum,FALSE
Aeonium canariense,FALSE
Aeonium castello-paivae,FALSE
Aeonium ciliatum,FALSE
Aeonium cuneatum,FALSE
Aeonium davidbramwellii,FALSE
Aeonium decorum,FALSE
Aeonium diplocyclum,FALSE
Aeonium dodrantale,FALSE
Aeonium escobarii,TRUE
Aeonium gomerense,FALSE
Aeonium goochiae,FALSE
Aeonium haworthii,FALSE
Aeonium hierrense,FALSE
Aeonium lancerottense,FALSE
Aeonium lindleyi,FALSE
Aeonium liui,TRUE
Aeonium mascaense,FALSE
Aeonium nobile,FALSE
Aeonium percarneum,FALSE
Aeonium pseudourbicum,FALSE
Aeonium rubrolineatum,FALSE
Aeonium saundersii,FALSE
Aeonium sedifolium,FALSE
Aeonium simsii,FALSE
Aeonium smithii,FALSE
Aeonium spathulatum,FALSE
Aeonium tabuliforme,FALSE
Aeonium undulatum,FALSE
Aeonium urbicum,FALSE
Aeonium valverdense,FALSE
Aeonium volkeri,FALSE
Aichryson bituminosum,FALSE
Aichryson bollei,FALSE
Aichryson brevipetalum,FALSE
Aichryson laxum,FALSE
Aichryson pachycaulon,FALSE
Aichryson palmense,FALSE
Aichryson parlatorei,FALSE
Aichryson porphyrogennetos,FALSE
Aichryson punctatum,FALSE
Aichryson roseum,TRUE
Aichryson tortuosum,FALSE
Crassula tillaea,FALSE
Monanthes anagensis,FALSE
Monanthes brachycaulos,FALSE
Monanthes dasyphylla,TRUE
Monanthes icterica,FALSE
Monanthes laxiflora,FALSE
Monanthes minima,FALSE
Monanthes muralis,FALSE
Monanthes niphophila,FALSE
Monanthes pallens,FALSE
Monanthes polyphylla,FALSE
Monanthes praegeri,TRUE
Monanthes purpurascens,TRUE
Monanthes silensis,TRUE
Monanthes subcrassicaulis,TRUE
Monanthes subrosulata,FALSE
Monanthes wildpretii,FALSE
Sedum lancerottense,FALSE
Sedum rubens,FALSE
Umbilicus heylandianus,FALSE
Umbilicus horizontalis,FALSE
Bryonia verrucosa,FALSE
Citrullus colocynthis,FALSE
Cuscuta approximata,FALSE
Cuscuta planiflora,FALSE
Cynomorium coccineum,FALSE
Arbutus canariensis,FALSE
Euphorbia aphylla,FALSE
Euphorbia atropurpurea,FALSE
Euphorbia balsamifera,FALSE
Euphorbia berthelotii,FALSE
Euphorbia bourgeana,FALSE
Euphorbia bravoana,FALSE
Euphorbia canariensis,FALSE
Euphorbia chamaesyce,FALSE
Euphorbia granulata,FALSE
Euphorbia handiensis,FALSE
Euphorbia helioscopia,FALSE
Euphorbia lamarckii,FALSE
Euphorbia mellifera,FALSE
Euphorbia paralias,FALSE
Euphorbia peplis,FALSE
Euphorbia platyphyllos,FALSE
Euphorbia regis-jubae,FALSE
Euphorbia segetalis,FALSE
Euphorbia serrata,FALSE
Euphorbia sulcata,FALSE
Euphorbia terracina,FALSE
Mercurialis canariensis,FALSE
Adenocarpus foliolosus,FALSE
Adenocarpus ombriosus,FALSE
Adenocarpus viscosus,FALSE
Anagyris latifolia,FALSE
Argyrolobium armindae,FALSE
Biserrula pelecinus,FALSE
Bituminaria bituminosa,FALSE
Chamaecytisus mollis,FALSE
Chamaecytisus prolifer,FALSE
Cicer canariense,FALSE
Coronilla viminalis,FALSE
Cytisus filipes,FALSE
Cytisus supranubius,FALSE
Genista benehoavensis,FALSE
Hippocrepis constricta,FALSE
Hippocrepis multisiliquosa,FALSE
Hippocrepis salzmannii,FALSE
Lathyrus angulatus,FALSE
Lathyrus sphaericus,FALSE
Lotus arinagensis,FALSE
Lotus berthelotii,FALSE
Lotus broussonetii,FALSE
Lotus callis-viridis,FALSE
Lotus campylocladus,FALSE
Lotus corniculatus,FALSE
Lotus creticus,FALSE
Lotus dumetorum,FALSE
Lotus emeroides,FALSE
Lotus eremiticus,FALSE
Lotus eriophthalmus,FALSE
Lotus glaucus,FALSE
Lotus gomerythus,TRUE
Lotus holosericeus,FALSE
Lotus kunkelii,FALSE
Lotus lancerottensis,FALSE
Lotus maculatus,FALSE
Lotus mascaensis,FALSE
Lotus parviflorus,FALSE
Lotus pyranthus,FALSE
Lotus sessilifolius,FALSE
Lotus spartioides,FALSE
Lotus spectabilis,FALSE
Lotus tenellus,FALSE
Melilotus segetalis,FALSE
Ononis angustissima,FALSE
Ononis catalinae,FALSE
Ononis christii,FALSE
Ononis dentata,FALSE
Ononis diffusa,FALSE
Ononis hebecarpa,FALSE
Ononis hesperia,FALSE
Ononis laxiflora,FALSE
Ononis mitissima,FALSE
Ononis natrix,FALSE
Ononis pendula,FALSE
Ononis reclinata,FALSE
Ononis serrata,FALSE
Ononis sicula,FALSE
Ononis tournefortii,FALSE
Ononis variegata,FALSE
Ononis viscosa,FALSE
Ornithopus compressus,FALSE
Retama monosperma,FALSE
Retama rhodorhizoides,FALSE
Teline canariensis,FALSE
Teline microphylla,FALSE
Teline nervosa,FALSE
Teline osyrioides,FALSE
Teline pallida,FALSE
Teline rosmarinifolia,FALSE
Teline salsoloides,FALSE
Teline splendens,FALSE
Teline stenopetala,FALSE
Trifolium angustifolium,FALSE
Trifolium arvense,FALSE
Trifolium bocconei,FALSE
Trifolium campestre,FALSE
Trifolium cherleri,FALSE
Trifolium dubium,FALSE
Trifolium fragiferum,FALSE
Trifolium glomeratum,FALSE
Trifolium lappaceum,FALSE
Trifolium ligusticum,FALSE
Trifolium micranthum,FALSE
Trifolium resupinatum,FALSE
Trifolium scabrum,FALSE
Trifolium spumosum,FALSE
Trifolium squamosum,FALSE
Trifolium squarrosum,FALSE
Trifolium stellatum,FALSE
Trifolium striatum,FALSE
Trifolium subterraneum,FALSE
Trifolium suffocatum,FALSE
Trifolium tomentosum,FALSE
Trigonella anguina,FALSE
Trigonella stellata,FALSE
Ixanthus viscosus,FALSE
Hypericum canariense,FALSE
Hypericum coadunatum,FALSE
Hypericum glandulosum,FALSE
Hypericum grandifolium,FALSE
Hypericum perfoliatum,FALSE
Hypericum perforatum,FALSE
Hypericum reflexum,FALSE
Ajuga iva,FALSE
Bystropogon canariensis,FALSE
Bystropogon odoratissimus,FALSE
Bystropogon origanifolius,FALSE
Bystropogon plumosus,FALSE
Bystropogon wildpretii,FALSE
Cedronella canariensis,FALSE
Clinopodium menthifolium,FALSE
Clinopodium nepeta,FALSE
Lavandula bramwellii,FALSE
Lavandula buchii,FALSE
Lavandula canariensis,FALSE
Lavandula minutolii,FALSE
Lavandula pinnata,FALSE
Marrubium vulgare,FALSE
Micromeria benthamii,FALSE
Micromeria canariensis,FALSE
Micromeria densiflora,FALSE
Micromeria ericifolia,FALSE
Micromeria glomerata,FALSE
Micromeria gomerensis,FALSE
Micromeria helianthemifolia,FALSE
Micromeria herpyllomorpha,FALSE
Micromeria hierrensis,FALSE
Micromeria lachnophylla,FALSE
Micromeria lanata,FALSE
Micromeria lasiophylla,FALSE
Micromeria lepida,FALSE
Micromeria leucantha,FALSE
Micromeria mahanensis,FALSE
Micromeria pedro-luisii,FALSE
Micromeria pineolens,FALSE
Micromeria rivas-martinezii,FALSE
Micromeria teneriffae,FALSE
Micromeria tenuis,FALSE
Micromeria tragothymus,TRUE
Nepeta teydea,FALSE
Origanum vulgare,FALSE
Salvia aegyptiaca,FALSE
Salvia broussonetii,FALSE
Salvia canariensis,FALSE
Salvia herbanica,FALSE
Sideritis amagroi,FALSE
Sideritis barbellata,FALSE
Sideritis bolleana,FALSE
Sideritis brevicaulis,FALSE
Sideritis canariensis,FALSE
Sideritis cretica,FALSE
Sideritis cystosiphon,FALSE
Sideritis dasygnaphala,FALSE
Sideritis dendrochahorra,FALSE
Sideritis discolor,FALSE
Sideritis eriocephala,FALSE
Sideritis ferrensis,FALSE
Sideritis gomeraea,FALSE
Sideritis guayedrae,FALSE
Sideritis infernalis,FALSE
Sideritis kuegleriana,FALSE
Sideritis lotsyi,FALSE
Sideritis macrostachyos,FALSE
Sideritis marmorea,FALSE
Sideritis mascaensis,FALSE
Sideritis nervosa,FALSE
Sideritis nutans,FALSE
Sideritis oroteneriffae,FALSE
Sideritis pumila,FALSE
Sideritis santosii,FALSE
Sideritis soluta,FALSE
Sideritis sventenii,FALSE
Stachys arvensis,FALSE
Stachys germanica,FALSE
Stachys ocymastrum,FALSE
Teucrium heterophyllum,FALSE
Thymus origanoides,FALSE
Laurus novocanariensis,FALSE
Ocotea foetens,FALSE
Persea barbujana,FALSE
Persea indica,FALSE
Linum strictum,FALSE
Linum trigynum,FALSE
Solenopsis laurentia,FALSE
Glinus lotoides,TRUE
Morella rivas-martinezii,FALSE
Myrica faya,TRUE
Chrysojasminum odoratissimum,FALSE
Olea europaea,FALSE
Phillyrea angustifolia,FALSE
Picconia excelsa,FALSE
Cistanche phelypaea,FALSE
Odontites hollianus,FALSE
Parentucellia viscosa,FALSE
Ceratocapnos heterocarpa,TRUE
Chelidonium majus,FALSE
Platycapnos spicatus,TRUE
Visnea mocanera,FALSE
Pittosporum coriaceum,FALSE
Callitriche stagnalis,FALSE
Campylanthus salsoloides,FALSE
Digitalis canariensis,FALSE
Digitalis chalcantha,FALSE
Digitalis isabelliana,FALSE
Globularia ascanii,FALSE
Globularia salicina,FALSE
Globularia sarcophylla,FALSE
Kickxia commutata,FALSE
Kickxia elatine,FALSE
Kickxia pendula,FALSE
Linaria arvensis,FALSE
Linaria micrantha,FALSE
Linaria simplex,FALSE
Linaria spartea,FALSE
Nanorrhinum heterophyllum,FALSE
Nanorrhinum sagittatum,FALSE
Nanorrhinum scoparium,FALSE
Nanorrhinum urbanii,TRUE
Plantago afra,FALSE
Plantago albicans,FALSE
Plantago amplexicaulis,FALSE
Plantago arborescens,FALSE
Plantago asphodeloides,FALSE
Plantago ciliata,FALSE
Plantago coronopus,FALSE
Plantago famarae,FALSE
Plantago lagopus,FALSE
Plantago lanceolata,FALSE
Plantago loeflingii,FALSE
Plantago ovata,FALSE
Plantago phaeostoma,FALSE
Plantago webbii,FALSE
Veronica anagallis-aquatica,FALSE
Veronica arvensis,FALSE
Veronica beccabunga,FALSE
Veronica hederifolia,FALSE
Veronica serpyllifolia,FALSE
Limonium arboreum,FALSE
Limonium benmageci,FALSE
Limonium bollei,FALSE
Limonium bourgeaui,FALSE
Limonium brassicifolium,FALSE
Limonium dendroides,FALSE
Limonium frutescens,FALSE
Limonium imbricatum,FALSE
Limonium lobatum,FALSE
Limonium macrophyllum,FALSE
Limonium ovalifolium,FALSE
Limonium papillatum,FALSE
Limonium pectinatum,FALSE
Limonium perezii,FALSE
Limonium preauxii,FALSE
Limonium puberulum,FALSE
Limonium redivivum,FALSE
Limonium relicticum,FALSE
Limonium rumicifolium,TRUE
Limonium sinuatum,FALSE
Limonium spectabile,FALSE
Limonium sventenii,FALSE
Limonium tuberculatum,FALSE
Limonium vigaroense,FALSE
Persicaria decipiens,FALSE
Persicaria maculosa,FALSE
Portulaca canariensis,FALSE
Heberdenia excelsa,FALSE
Pleiomeris canariensis,FALSE
Oligomeris linifolia,FALSE
Agrimonia eupatoria,FALSE
Alchemilla microcarpa,TRUE
Aria edulis,FALSE
Bencomia brachystachya,FALSE
Bencomia caudata,FALSE
Bencomia exstipulata,FALSE
Bencomia sphaerocarpa,FALSE
Dendriopoterium pulidoi,FALSE
Marcetella moquiniana,FALSE
Prunus lusitanica,FALSE
Rosa canina,FALSE
Plocama pendula,FALSE
Rubia angustifolia,FALSE
Rubia fruticosa,FALSE
Sherardia arvensis,FALSE
Theligonum cynocrambe,FALSE
Valantia hispida,FALSE
Cneorum pulverulentum,FALSE
Ruta microcarpa,FALSE
Ruta oreojasme,FALSE
Ruta pinnata,FALSE
Salix pedicellata,FALSE
Osyris lanceolata,FALSE
Sideroxylon canariense,FALSE
Camptoloma canariense,FALSE
Scrophularia arguta,FALSE
Scrophularia calliantha,FALSE
Scrophularia glabrata,FALSE
Scrophularia smithii,FALSE
Hyoscyamus albus,FALSE
Lycium intricatum,FALSE
Daphne gnidium,FALSE
Forsskaolea angustifolia,FALSE
Gesnouinia arborea,FALSE
Parietaria debilis,FALSE
Parietaria filamentosa,FALSE
Parietaria judaica,FALSE
Parietaria mauritanica,FALSE
Urtica membranacea,FALSE
Urtica morifolia,FALSE
Urtica stachyoides,FALSE
Urtica urens,FALSE
Viola anagae,FALSE
Viola arvensis,FALSE
Viola cheiranthifolia,FALSE
Viola guaxarensis,FALSE
Viola kitaibeliana,TRUE
Viola odorata,FALSE
Viola palmensis,FALSE
Viola plantaginea,FALSE
Viola riviniana,FALSE
